release,release_date,filename,url,md5_hash
DepMap Public 25Q3,2025-09-25,OmicsExpressionRawReadCountHumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.80/OmicsExpressionRawReadCountHumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionRawReadCountHumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=PXSsjdXRLmQqONn0goIRrreE2V8Wl0OG5VdhYSr38D0L3KmLTI%252FV3nEUpCTZAWximSNcGzi9VymUmGR5qQMw3VvSII%252FczNOr3aCLWOUwYZnwjALdRBD5PznIdEu9w%252Bgsr4GFHKjoZSJP%252FlvX9Tz4QszbGiU0KBmko2WIcwNA0ksX50vQafOw3FF%252FC2pEu%252BilDnJIiXo0sG962JJ%252Bueb8e7w%252B%252FNVgobbOJ6eBd8PMH6OmBW9Jb%252FZrlG7cjMB1ubowYhz9EqwZ2tPUIrRZdTkUNt0lk%252FiIpFRMzK6XODZK0uoROh4CRhIUY%252Fc4Aw0Muzi%252FWMKXzfPIRJoU3v%252BgkTYtVA%3D%3D&userProject=broad-achilles,a0608a865df59e402722d5ab294bdb2a
DepMap Public 25Q3,2025-09-25,OmicsExpressionRawReadCountHumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.79/OmicsExpressionRawReadCountHumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionRawReadCountHumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=QLs5%252BjCfzpnMkNpQDbGVB8uohCaxe7Y30zy6UmfVTLH8U3OxoeZ6jQOHLhOe8LLK0BaDPpMs4nZmBV%252B9GbMsIsL6b9Cm%252FXzzUMQT%252Bu0krEPiCRNb%252BLZrxOjxMRJyknlH1M6fnvNLXs8TrDUwc%252FqYfRO1LGXifrl1NugfvvgXFZY8YnrX%252BS4uFW0olQcOSh068y%252F2ts9ZdHXvKzQqXObFRn197E7AlZc6twlT0XsIaQNiww5WMfhQtw%252BSgkFsM50dQDR6aOclelyeEygnK0HDpzxO%252B8JjrpGbHvgWQ9v5kf9618acVkp86xrpwgk0WEjOrdNERlbT0O4tHZk19%252Fz%252BDQ%3D%3D&userProject=broad-achilles,a0608a865df59e402722d5ab294bdb2a
DepMap Public 25Q3,2025-09-25,OmicsExpressionRawReadCountHumanProteinCodingGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.80/OmicsExpressionRawReadCountHumanProteinCodingGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionRawReadCountHumanProteinCodingGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=c3jrDnRYWWG0Q5yVQH0dlIcmgOve3z%252FuGaSukkWf%252FoaQ0M0q7ddD3ff%252BKHSl8NTrzd%252BOuAfsQH6vDEQZJjxRYeX9kjyDft9ziZy1fK7Y76M3XvMfdbwPLomEVTmjJdb52g6YfDb9tw9IonH%252Fx4Szv7Zt13hfyMsqoafjY2mQuNEH%252FKjE4HwaMHlS5q4WN63ADt9Zzzx68xk0lgOKn%252FHMBLPpppTIhXrCcKvpPKxIfGMT5i35m7%252F8vUmvBYyzQx%252F1KTPoUVqmz%252FMYr%252BcIwmzqOpcaVghLlcj32760JmbWPBwrHkbGVYgBBSA3Tdr5nfj%252F7YHvynCHNJuqypAsoY%252Fzbg%3D%3D&userProject=broad-achilles,c45b4e98debdb89492f03952a27037e8
DepMap Public 25Q3,2025-09-25,OmicsExpressionRawReadCountHumanProteinCodingGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.79/OmicsExpressionRawReadCountHumanProteinCodingGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionRawReadCountHumanProteinCodingGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=V0ORa%252BdRY8lO5u0ND5MqAeGfcyol8TpDWxIumAQ2qT8aVJC670QXOJJweBNkYiwvRiF8hOqW91tmBwYhXG7NCE%252B7eCT0pag3ZsiJZvCIq03f5FgwaKTQ%252FaFKQs8wY2VDkgJUlJfhTCz0P84%252BBH%252BPbZ1Z7Hwmq68HDOww%252Bry5uIGck37q9kIPev2LnFv9%252FODQLmz9%252FMlX1g3AiPvoZUnRYWmX4xArVmtAxovH9tU2BdfjPclyYzezPNz%252BUjwp4QJruult9op%252B0NFBX0PvljKgDSy1Uq1WZCdADVJewXQAJSE9VwK2Id6nU%252B7NrFz2Vk1HdEXDv23NWIzN2W%252Fq10fuHA%3D%3D&userProject=broad-achilles,c45b4e98debdb89492f03952a27037e8
DepMap Public 25Q3,2025-09-25,OmicsExpressionTPMLogp1HumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.80/OmicsExpressionTPMLogp1HumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTPMLogp1HumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=CAWqycGyjoZrKl2j5ESU4zisosRPzshBBM6ZrKD2Tr3MFIW7Uzy0RjGfauf3vqkaHdc%252BRo%252F5x6soCqTqDlaGuJEHC%252BS87oDhLxDMpIVz3e761Tk5yyK%252FGPn9Qikbax4GfYpn0YR9LbjOYXldz3IcNYydd7MgkJrqYll%252FIEriGPHUzrZs8AOUPNAEJSO2gQ4NSYTkBOpQNGrsI8Fn%252Bygz4lYvLGXWdMC1uKR%252FAjnVOK%252FxBVeqHZD2ArAWiHQAs4u9QBWxRsj0s4%252FglEpgy9NnRw0Ai34JmfDU2pYOLPr8q5RY7FzCTa5tXBGAe7vFti0klo0kogLMZC%252BTh%252Bds7aVwow%3D%3D&userProject=broad-achilles,4dd75c302e4f5e38ec415a4e9a0d37d9
DepMap Public 25Q3,2025-09-25,OmicsExpressionTPMLogp1HumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.79/OmicsExpressionTPMLogp1HumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTPMLogp1HumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=dxjGsjAh9glcLVT2lJRj7JtvNSUTESzVVYIVwedWNLTcbyBzNaivtxpaF%252BM6dbvXTxcAXQp1ZP8f6UpocywJcy6b96K0UPRpuPYHJzhRqQkdwFtlC6Qg%252FEoFO9NU4f9JiOeXVu8bijEvhDHpHC9k86d3zXIK4Ip5ghGOKsfkG%252BMfkJoYU3hlVBFMgr1OHXZ6EEhkiZquIebMoDMyw1YMVDPtbVlpl6wEHotYKIIPbRz4m0g5B0U0CalB0tL42CxKcvmqAQNwQ8gJ3WblElKC%252BkNv2IRmZfcHLBhIt%252Bhf%252FesUNuaNt1YaKaFp%252F8pzqGI5ZWVHtPRtuNXaBefCIWi03g%3D%3D&userProject=broad-achilles,3a59970d39565f0f3f56fdb39267bbb8
DepMap Public 25Q3,2025-09-25,OmicsExpressionTPMLogp1HumanProteinCodingGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.80/OmicsExpressionTPMLogp1HumanProteinCodingGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTPMLogp1HumanProteinCodingGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=mvii02ky87v9GzEfHthB9TtPtGX9s%252BZwFnBRePhs%252FbVd%252FTqNIAbj40%252F%252F9DLk7r30Vffgx84q5vxbRSI1z%252FzikfYGNKBBPlCfnXsBh7GCOHuYNT8%252FqKE%252FcuN8duihJxmgo9OBnXfHFCUMp5EPlurVMXdLdUP6QidRON%252B1tnN73BJlbcSJzaMFB88rcosLeCtiZq%252BPiQgd5fH3NcqaunRsZMn0RvVCqHYFXYsBQ9P0gsuRvS8uGCuLVID25TSblkok4BkbhOW4dq4J%252F1FUbhfJsAb6gzi%252Fo2BbnxIStcog%252FaDrH2AEFl%252F2UoUe6nYtx8oMCznkKxjixWH%252Bfx7b2QvMeg%3D%3D&userProject=broad-achilles,90ae19f02ccebe3aba5d16bbf67ef6f2
DepMap Public 25Q3,2025-09-25,OmicsExpressionTPMLogp1HumanProteinCodingGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.79/OmicsExpressionTPMLogp1HumanProteinCodingGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTPMLogp1HumanProteinCodingGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=Q0BVibdyw2y9LNTedHppBNDBMwWyfkS9XFzVCRSOCFxxEQnFTTnlsbGVEfunjFXdK%252BTeRf1VUUhYE9ECbfffDjfo8OVvt9fwNl0UsWi7TrNzRrtljKgfOwVaxWuUSq51PSOjnyrf5p%252Fuei2sswZjsBfIQPZF17HAJJHLENlT5bRcoQJtpwJ319t%252FY1A4Q6kXDd0GYw0sbZFdOXMkCQI1lggadI%252FyWBwEFVfqHHfmh3%252F6LEx3dMrtTSQlTNEP0tUeY6S%252BU%252FPC26aJn0%252BjHqvsiq95w3HdvFhsCCNAj8J3dQIG7fXIFApJYEWhSxdMiaQCw6AIUtkCUX%252FclD7Eis%252BQWg%3D%3D&userProject=broad-achilles,6b26356b8c211ad1909c00845bcda5b8
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptEffectiveLengthHumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.63/OmicsExpressionTranscriptEffectiveLengthHumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptEffectiveLengthHumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=ZR3vStPLZ5aHa0oeWzEuvA%252BONdoBJ82UcwlIf9Xv%252F76wCPFGiQR0%252FsEIZvYQddKDs34G9QHkyGAthr4YtnPlEi61x9jD0slxEyMjketbg3Z%252FbxFZBqkZQAkPA6eTgJhOFLwK%252BS2FjOIL5HGrKI9%252FAvTufa2WLIdhMt%252BwWHcPSa01s5dyKdY1SKQDxdLjRuDBQ2RalwqGCXDo6aDN0PBO6SU5jpYzMlgvfGYuwzrT6TEm0tU8%252Bc%252BjBLXdCbdeLZsalY9QBQf0uYy0Ryv4jYGLecAXGDiI6N1AIq9IicukljDDqWzKL4920DwHBNi%252FTWwmLuRrLy7CEiE3W1bsr%252BjtbA%3D%3D&userProject=broad-achilles,595cb1215f9e8dcb2e17890f69c24045
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptEffectiveLengthHumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.64/OmicsExpressionTranscriptEffectiveLengthHumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptEffectiveLengthHumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=cqML4y2gedwHyQE49K%252B3XRBuOWT9k%252BAbI3L%252Facq0AJcDDMVQMWGilLQjXOv68ffi426%252BRGdnUBaKw3%252BSkT73J0vGfSUDIMQt9%252FDXw%252B6Lsh2l596EhHByFys5nKP2txLwNJZ7zLMYbPxG92eW8vOmcJZZ%252B4RaRWZnRWwXGw5NAzIBj3H4Kox30wejB0gMf6iALglE1cYDA20Vk5dWe08WpBDpYaSIob5PQDbQNRclZ%252FfV5zmCBUVP99uDJhiUfEYfXf5Aa%252BqtgEyiNuM9HRmDek3O4PqdZ%252Bv5t1ryDOPXdfl%252B7zFacQFoZSjfQLVwNnoNxryWx0x27OYyNL9a4uK%252BmA%3D%3D&userProject=broad-achilles,006b862de5de2a833e7edc2b5be2871d
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptExpectedCountHumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.63/OmicsExpressionTranscriptExpectedCountHumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptExpectedCountHumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=cQB878fEuyrBzpkNndq5lQGFeHUrKwmvCE1EFt0ZraUBypP%252BnfFrcq0U%252B6YSSSzVe95aT21o64d6%252FZ82PGct1BIxLsoec%252F0iKh7y4YKwSPNc%252Bv9Ya%252FZOjrsYbA%252FSITtBrYJPAJ%252BZRTfLnaaOzJnzComSeRzSA6HxPXIi28SZSwR%252FyhYZ4AajqzB3H5dQvd0jvCuOPVazer1WlDTxVgSXiKe2ycAqbwKXV%252B3ZB%252FYRnIQDRXR%252BHINR97SEw2TD7l2YhVtIF4E4iPVxLFlFk2ifXOXnKMZmi%252F%252F0PqBjIUc8M%252F1FushiSp%252FihvQXwoTlAExmScOD23hh56cxf%252BSLAUMYmw%3D%3D&userProject=broad-achilles,107b1e6310db98c02975344f971b5408
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptExpectedCountHumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.64/OmicsExpressionTranscriptExpectedCountHumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptExpectedCountHumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=FvjKQnxa%252Fp%252FMg7vvHcEnyPBI%252FdwJmP%252B90Gktl6WzZbI1y8jpBJECGTFXwmHRx9BybyYtywOaLuuF2v5SHwSzbYlUst%252Bzh5WDcjmif43eEzYTUAJYNP%252FcbTRbO8mxQsn67y0LcdWHr4HoMEn5uPyu7NcqByCk0h8vbA%252BoHyyTwbwDDv4CtudcDpLWSUt3cxOCyKSrX9G3o5cvo%252BOzhjdS%252Favx7lCznwD1Ykywn7XqKy5K8tng%252BQjajiwsYTTuLf2C8RlPpquiPGS4x%252BAzLXV%252FnCVLAb8RqZGZSWtc%252FA8cofmWxYZe1tJL7h163qlaOU6M4idN1zpJ%252FOGutZY7dp0JZQ%3D%3D&userProject=broad-achilles,3407c7dc896b3411bd069a26950e3979
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptTPMLogp1HumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.63/OmicsExpressionTranscriptTPMLogp1HumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptTPMLogp1HumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=cwhKY9JCIZcgWBpCkgwndfNG6GfxE0gFeoEuB%252FcF054SNfplFKDhWaYjMdRZdL%252FL5AiZYNhn24FuFxXacBrJiIjQUPR88KLiAQbzh98wwkRpbLpWtKyL3wYh90RbgPswOik5NmZxoZxxxeCO8L6snQQEjkYKknLwAQQjOnz0ZNb9vuuOGBAJm5V1QHT%252Bnurp3Oqy4%252F%252BLeOwgYKJF46jQL%252ByQpB3hCm2eKzHcrZLZtU27opAKP%252FRMREarjUSUIGLQwELbnqPNB0xITpiJogplvibaOG2DJoOEmrQAqyE8KnhMxNpLGFlcKOGdpQTIXM6Ah7jSQy6mfd906zw7DSoZww%3D%3D&userProject=broad-achilles,e369c7d1835cb1a10d1515ac0346b6fc
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptTPMLogp1HumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.64/OmicsExpressionTranscriptTPMLogp1HumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptTPMLogp1HumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=LGaFEmfmN9hVVug7Vu%252BT%252BVnJcLKe7Gjbl5TaI2d6CyRO5OeXBhhBOv0Nq3zc39XyCtu0SQXd7iuNf9rDFJdpTT76UcVGoU1n9qrka8SEa0YiY%252BfdkBOasakWCj4JIh%252FUOAz9fSlAtVOFmgBpD27jNStxYe3wA2EiL%252BUqasKYmdKMx8g3W%252F8dLAE1jC%252BbxH1WeHCvLTo4KgQeqsqwX3fba48%252BDFwiA9QbiEaWR0CpmKya7ff5FmqjTQZONyBdORbL5NYstvmZ%252FglEkjl%252BK9XWI2THrzfDUbBIQFRN1fDl%252BgxUJ6IDn9Ex3dHqAWDBQdrIEUq5JpsX4R97eQVLh2YH2g%3D%3D&userProject=broad-achilles,f1d8137c0c9e1b44e2ea5775f4e7ebc0
DepMap Public 25Q3,2025-09-25,OmicsFusionFiltered.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.59/OmicsFusionFiltered.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsFusionFiltered.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=lzO3l0lQZcgV5sR3WhxLEKNRjDbM27hs0C%252FUd5crslQ%252BuEyIIMAnl0wNxdeWWXx7f%252Fh5nruDQQFq2Zn5gU79apeYZxllSB7nC1HhdsJnEpINmDNQdJRKopeqqMa4QOCtv8L1rV479myXXT3meuX16KupcQOvOL6WYSESB0xZL7wz2HSboFPl9BxU5EdLhl6haKKCfVzc%252FKjdOHa23ndvDU5RPxkbdIso9VziVzVBWtvTTV8b7oFsUPbQzmCbUnzfdm81kYeC0uXqB2zUvHMHYTxDGK%252FHRatuvd3zdBOJci0JeiZDo3fIq853dV%252B3WUn1CSsnmrmoGBhvFhBWihNcBA%3D%3D&userProject=broad-achilles,07c5abff9e75add6cc56c1f06485a1ca
DepMap Public 25Q3,2025-09-25,OmicsFusionFilteredSupplementary.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.59/OmicsFusionFilteredSupplementary.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsFusionFilteredSupplementary.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=jh80L3%252BjnJHFwG29gb8mU%252FjKN4TYFGtgW%252FFmtMlCbtaQK%252B4SQ9R2dholCrOqfkHQRc9bTYldxNtCQp148yJDMkjPWqjeJbtaCSpxN3BeEFQZo5L5OocGuquV6map931AgVsZCAaq7JQJ63zGumksW9%252F23NYLL%252FyhzfxKijq4LzGlnynaz%252Bx0DRyfQZWXx7USahyBE9rzcsBSxXW%252Fe5tzYmEWhT0XHKgWGZqo%252FFvv0JlFylBMFjPt6xdPJdRwi3qQ6%252F94mdVgGwrreH8TePpjoFjzeCDShXQnv01AShrLOt78rYFHD6773HVYcLy%252BvkWYHjzKC2AokXv77QL96hxh3A%3D%3D&userProject=broad-achilles,c7e2638f61ed2c697f8e560fa6ab87f4
DepMap Public 25Q3,2025-09-25,OmicsInferredMolecularSubtypes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.39/OmicsInferredMolecularSubtypes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsInferredMolecularSubtypes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=P3%252Fr0SgbkCTQq93kGRmH%252BJZ56mA0RjHeMipLtS18E%252BaunA3gKLKdF4aiob4VWRSaakZgWkgBDp7EXFUlhXBlD%252Bpsmp0fEIxYdCy0Otj5m5VDcdBkbpwt0Jgq3o0FRCvJ6F7K0zlS6hQFFzcLKiFf4WD0FkF6BY1YMc7M6gczVVqZbtOK3UqBCsKtKXPxiurYbETwUYiKXe6Rod06%252FZ5Og6xtaxlFvjZyyZn4YuN5ii2%252FpONhowDhq96ZGASAYIcFJ%252FfJ1iSJjRX1Wlv%252BupguNXM999LyW%252B33vQMcg9cEqV%252B1XWDRATgzJ1M58DwG6jKdY5j6n6vfQDROvRC4mXsOGA%3D%3D&userProject=broad-achilles,19823a18fdd59cc70b04264b28620403
DepMap Public 25Q2,2025-06-27,ScreenSequenceMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.2/ScreenSequenceMap.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenSequenceMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=H%252BPiCKKvhVqhjQBzhnUUPpzj%252FH0uOutCRaw8EEhrd%252FVlQI33ER0d%252Fcw8QMYSR3w0LPQza3Ju2epr1YGDaimZxGHxYCBTyVc3KX%252B8NQrwPIhjKP8xvVIL8WiZamKJlZuYYKbUHASBczOK9%252FUVi5MV244Mob%252BK8Ele%252FJJzEYZX83co5L7H0%252FeuhzYVg%252BcCCWbd5HZMWmxGafapJOSLtpYxHDGKOcUwaERH4z%252BXVmKtdzyUauPbM70weJbfusIVYT%252FKh%252BIQp1LHtVbhDA16E2aFWP0u4VHBPJnIVkjZhCi6tc7THfFDkrsB4ZoU8FGEt4Rb7f4NXJrhL5gqDMj9Ca9raw%3D%3D&userProject=broad-achilles,de3851113937416711f83025d7b39329
DepMap Public 25Q2,2025-06-27,README.txt,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.114/README.txt.txt?response-content-disposition=attachment%3B+filename%3D%22README.txt%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=mvtiAVPzIfA0jUXr%252BsxRFf5IvRXFo7L4vuearDAZwBVJW3sz%252BDBmwy1VhQfyHySh0rke1Qlg6hQ7ZENlxYx6w%252FoLXBa9Vek4dTkC7UcGmFua%252FGng2OulQuetleixFa%252FK7ziOfbbC0i%252BLl38WQgdrd2I%252BUmmgxgqPb10rCLJHlA8RIfNX9XmYg6p5z1IVHWULTIbT5ZuBYt1kdPys4pAXymtSIHpoCtd3nKY4Ik5xc1XD6CvTPqJKKUL%252Bj%252BMxDs0ODkV%252BU9sATqf83k%252BePNYmzHlMioKJq7XuMqlb55d2k%252BJ1hCDIWg3sAXkp3LOH47cwgABmFPnATQMoYzMK4A1wnw%3D%3D&userProject=broad-achilles,7d98c9cc4d8f501fc43645d58090fe8d
DepMap Public 25Q2,2025-06-27,ScreenGeneEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneEffect.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=nnW9mcSBb8XyFTIcj%252BeegJGGkhqInRZZ0WP4Z4xflIQZiVy0RBu9e4WaStiOrXtztdRRDUbUbAzFUDTevETX1q65NhJ1a2eWBVyp1uqw6SLF9xfmXiMqkcnH5HCyHOwAkYp%252BGAZ9aSqhvct09PIAUm%252BarNeRTMUFGoXbilejLtAd5g7IWLri%252Fmw7meN%252Bc37AqzlD%252BVMzTIaE0gp7z4Jzhcpcftyav5shQZOXFUedUaGCHFSXM%252B77xL3BsqAvqedxWPnx9YYeP8VHxaf0JzOiXnnJronxWH6a0R9mc4qhQvoZPYFp9t%252BlsSSPu64eqC%252FP42l18720L3BtDHt9huPkPg%3D%3D&userProject=broad-achilles,e5544f419d5ee98f3a74f60924650e32
DepMap Public 25Q2,2025-06-27,ScreenGeneEffectUncorrected.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneEffectUncorrected.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneEffectUncorrected.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=nFIUf9c6fDEkpddfv%252BfSc9Q1Hiy25D%252BsCv%252FbKtVlTeQyTQu2tmRffP8WS79TFzjCOKt8P%252F3eivlwum7wWBywl7jEW2Wt7Hocu%252BSOsVkWSCubc4q2Szp8sgXhAC7%252F0XQLynK%252BijCy2ly93fLJfNclFZiopRPtBQOFVXcyf%252F9olmg1bfGC3JN40eh0YWxTn59dcz1uLNXLc51vL3bmR09D%252FXuMmP5daaj3bk0nR8sayXbpkmQaJtFg1BRgVXcrDiXq7QlbX%252Fcynq3wG1T1%252Bmg351U3tlLdwzUDRj664FKYH%252BxJlMOgC1XPU9RZk6L52MrtPqG8gJkwb%252BJ46LNnguU%252Bgg%3D%3D&userProject=broad-achilles,7e20454e32f8526ceaabec35949462bc
DepMap Public 25Q2,2025-06-27,ScreenNaiveGeneScore.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenNaiveGeneScore.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenNaiveGeneScore.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=SnvVtHSmPJ7f9y8CVOwLg6AJhSi8t5Jc9T1WLpLJAOwURmqOQAy4dA0Kn3jIsPJ3RctzeyCr8g2dqjSxNd6GDrowrahhZ0zHn24j%252BqprNX3BIPSSPL07f3JMEaTVF3ojjfZXI8Ww4IiMddHbyqQzIhpRltNW1E1FWGzLVIThjfaUH7NMN0XwY6AXpDC6RD0gi1Gw54Tj%252BJG1Ih%252BHXQTDUkU1pwCEb4cLl8%252FsSSR5iZGko2hHm6H8nwXP5g1PUMYpELuZlkmF9%252FKwBh%252Fos9MB%252BsZM26mypHROeDyhGxDQO2zHbdxYkXOes2v9aojODmnL0fRX905JWPh9vXWl7Q5K3A%3D%3D&userProject=broad-achilles,76e0ba75e6cec6e651c888aad7190e42
DepMap Public 25Q2,2025-06-27,ScreenGeneDependency.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneDependency.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneDependency.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1767342133&Signature=K3nEMaUmN6U2UCS%252BrvV0vV5T09c1ZsGWZa6EW9hW5%252BmFRv7zf5vfNCYbiWuntr%252BmuCS9m8kcv4sgn9y%252F96P1FJb%252F3x%252BuqrsrE%252FzWcfy8WgAIj7CZrhzZqdT3ZdUUZQ%252Fju%252BAIeCb0uGayxLGDR%252BjR8DKApiRahuAQ1Q0vkeM1S%252FSqfuUdl9fFpYcRoOjD9BtyEjoXUP4mQlm7imuhOVJVfpT6s%252Fquwv05eWavsz0XE02JJd61JJOv5ibv5zYBBaTSHlJQJqdCMaZZdtzbXrDDUqwOXg%252FqTcND3UQGqE3OqlpdLPxGh9FBCoOodxzhjbi86n3RNE7h4PerelpYyX6%252B5w%3D%3D&userProject=broad-achilles,dd59db89241243736c10e6b020584131
